True Accuracy,Weighted CI Lower,Weighted CI Upper,Unweighted CI Lower,Unweighted CI Upper
0.8815789818763733,0.800000011920929,0.8539474010467529,0.7868421673774719,0.8434211015701294
0.7236841917037964,0.732894778251648,0.7934210896492004,0.7657895088195801,0.8223684430122375
0.8421052694320679,0.8092105388641357,0.861842155456543,0.7736842632293701,0.8289474248886108
0.8421052694320679,0.8473684787750244,0.8960526585578918,0.7763158082962036,0.8342439532279968
0.8421052694320679,0.7776316404342651,0.8342105746269226,0.7631579041481018,0.819736897945404
0.7105263471603394,0.7065789699554443,0.7684211134910583,0.7789474129676819,0.8355263471603394
0.8552631735801697,0.8315789699554443,0.8815789818763733,0.7986842393875122,0.8526316285133362
0.8026315569877625,0.7881579399108887,0.8447368741035461,0.7513158321380615,0.8105263710021973
0.7894737124443054,0.7236842513084412,0.7855263352394104,0.8052632212638855,0.857894778251648
0.8684210777282715,0.8236842751502991,0.8736842274665833,0.7736842632293701,0.8289474248886108
0.7763158082962036,0.7854934334754944,0.8394737243652344,0.7802631855010986,0.8355597257614136
0.7368420958518982,0.7671052813529968,0.8236842751502991,0.7763158082962036,0.8328948020935059
0.7763158082962036,0.7750000357627869,0.8302631974220276,0.7657895088195801,0.8236842751502991
0.8289473652839661,0.7894737124443054,0.8434211015701294,0.7684211134910583,0.8263158202171326
0.7631579041481018,0.7763158082962036,0.8328948020935059,0.7657895088195801,0.8223684430122375
0.8552631735801697,0.7750000357627869,0.8315789699554443,0.7842105627059937,0.8394737243652344
0.7631579041481018,0.7710526585578918,0.8276315927505493,0.7868421673774719,0.8408228754997253
0.8157894611358643,0.8026316165924072,0.8565790057182312,0.7486842274665833,0.807894766330719
0.7894737124443054,0.7513158321380615,0.8105263710021973,0.7802631855010986,0.8355263471603394
0.9210526347160339,0.8460526466369629,0.8934211134910583,0.7684211134910583,0.8250000476837158
0.7763158082962036,0.7921053171157837,0.8460526466369629,0.7815789580345154,0.8381579518318176
0.8157894611358643,0.8092105388641357,0.861842155456543,0.7881579399108887,0.8434211015701294
0.8421052694320679,0.7750000357627869,0.8316124081611633,0.815789520740509,0.8684210777282715
0.8289473652839661,0.7934210896492004,0.8486842513084412,0.7776316404342651,0.8342105746269226
0.9078947305679321,0.8315789699554443,0.8815789818763733,0.7855263352394104,0.8421052694320679
0.8684210777282715,0.819736897945404,0.8710526823997498,0.7710526585578918,0.8289474248886108
0.7894737124443054,0.753947377204895,0.811842143535614,0.7684211134910583,0.8263158202171326
0.8026315569877625,0.7513158321380615,0.8105263710021973,0.7631579041481018,0.8210526704788208
0.8552631735801697,0.807894766330719,0.8605597615242004,0.7947368621826172,0.8500000238418579
0.7631579041481018,0.7381579279899597,0.7986842393875122,0.7947368621826172,0.8486842513084412
0.7894737124443054,0.7815789580345154,0.8368421196937561,0.7894737124443054,0.8460526466369629
0.8421052694320679,0.8355263471603394,0.8842439651489258,0.7776316404342651,0.8342105746269226
0.6710526347160339,0.6894736886024475,0.753947377204895,0.7473684549331665,0.807894766330719
0.8289473652839661,0.7921053171157837,0.8460526466369629,0.7842105627059937,0.8394737243652344
0.8815789818763733,0.8434211015701294,0.8921052813529968,0.7934210896492004,0.8473684787750244
0.8157894611358643,0.8263158202171326,0.8776316046714783,0.7736842632293701,0.8315789699554443
0.7894737124443054,0.7631579041481018,0.8210526704788208,0.753947377204895,0.8131579160690308
0.75,0.7750000357627869,0.8315789699554443,0.7868421673774719,0.8407894968986511
0.8947368264198303,0.819736897945404,0.8710526823997498,0.807894766330719,0.8592105507850647
0.7894737124443054,0.7657895088195801,0.8250000476837158,0.7921053171157837,0.8473684787750244
0.8157894611358643,0.8012829422950745,0.8539474010467529,0.7763158082962036,0.8328948020935059
0.7763158082962036,0.7315790057182312,0.7921053171157837,0.8013158440589905,0.8539474010467529
0.8289473652839661,0.7723684310913086,0.8289474248886108,0.7842105627059937,0.8394737243652344
0.7894737124443054,0.7631579041481018,0.819736897945404,0.7657895088195801,0.8223684430122375
0.8947368264198303,0.8368421196937561,0.8868421316146851,0.7881579399108887,0.8434211015701294
0.7631579041481018,0.753947377204895,0.811842143535614,0.7565460801124573,0.8131579160690308
0.7763158082962036,0.7842105627059937,0.8407894968986511,0.803947389125824,0.8565790057182312
0.8684210777282715,0.819736897945404,0.8710526823997498,0.7855263352394104,0.8407894968986511
0.7631579041481018,0.7684211134910583,0.8250000476837158,0.7499671578407288,0.807894766330719
0.8421052694320679,0.8250000476837158,0.8750000596046448,0.7723684310913086,0.8289474248886108
0.75,0.7065789699554443,0.7697368860244751,0.7644737362861633,0.8223684430122375
0.8289473652839661,0.7657895088195801,0.8223684430122375,0.7776316404342651,0.8328948020935059
0.8421052694320679,0.8065789937973022,0.8605263233184814,0.7750000357627869,0.8302631974220276
0.8157894611358643,0.7605263590812683,0.819736897945404,0.7526316046714783,0.8105263710021973
0.8157894611358643,0.7947368621826172,0.8486842513084412,0.7868421673774719,0.8434211015701294
0.7894737124443054,0.7973684668540955,0.8513157963752747,0.75789475440979,0.8171052932739258
0.8289473652839661,0.8092105388641357,0.861842155456543,0.7921053171157837,0.8473684787750244
0.7763158082962036,0.7736842632293701,0.8302631974220276,0.753947377204895,0.811842143535614
0.8026315569877625,0.7802631855010986,0.8368421196937561,0.7921053171157837,0.8473684787750244
0.7631579041481018,0.7342105507850647,0.7947368621826172,0.7631579041481018,0.819736897945404
0.7631579041481018,0.7750000357627869,0.8315789699554443,0.7671052813529968,0.8236842751502991
0.8026315569877625,0.7921053171157837,0.8473684787750244,0.7723684310913086,0.8289474248886108
0.7763158082962036,0.7552632093429565,0.8144737482070923,0.7763158082962036,0.8328948020935059
0.7236841917037964,0.7315790057182312,0.7921386957168579,0.7447368502616882,0.803947389125824
0.75,0.7118421196937561,0.7736842632293701,0.7684211134910583,0.8250000476837158
0.8026315569877625,0.7842105627059937,0.8394737243652344,0.7973684668540955,0.8513157963752747
0.8289473652839661,0.7947368621826172,0.8486842513084412,0.7789145112037659,0.8342105746269226
0.8684210777282715,0.8460526466369629,0.8921387195587158,0.7934210896492004,0.8473684787750244
0.75,0.7315790057182312,0.7907894849777222,0.7684211134910583,0.8250000476837158
0.7631579041481018,0.7684211134910583,0.8250000476837158,0.7947368621826172,0.8500000238418579
0.8026315569877625,0.7776316404342651,0.8328948020935059,0.7710526585578918,0.8289474248886108
0.8157894611358643,0.7881579399108887,0.8421052694320679,0.7644737362861633,0.8223684430122375
0.6842105388641357,0.6973684430122375,0.7605263590812683,0.7460526823997498,0.8052632212638855
0.8552631735801697,0.8065789937973022,0.8592105507850647,0.7842105627059937,0.8394737243652344
0.8815789818763733,0.807894766330719,0.8605263233184814,0.7973684668540955,0.8513157963752747
0.8815789818763733,0.800000011920929,0.8539474010467529,0.75789475440979,0.8171052932739258
0.8421052694320679,0.8302631974220276,0.878947377204895,0.7907894849777222,0.8460526466369629
0.8552631735801697,0.8394737243652344,0.8881579041481018,0.803947389125824,0.8565790057182312
0.8421052694320679,0.8105263710021973,0.8631579279899597,0.7881579399108887,0.8434211015701294
0.8421052694320679,0.8065789937973022,0.857894778251648,0.7855263352394104,0.8407894968986511
0.8289473652839661,0.7907894849777222,0.8460526466369629,0.7947368621826172,0.8486842513084412
0.8552631735801697,0.8184210658073425,0.8710526823997498,0.807894766330719,0.8605263233184814
0.9078947305679321,0.8434211015701294,0.8921052813529968,0.7947368621826172,0.8486842513084412
0.8026315569877625,0.7802631855010986,0.8355263471603394,0.7723684310913086,0.8289474248886108
0.8421052694320679,0.7855263352394104,0.8407894968986511,0.7881579399108887,0.8434211015701294
0.7894737124443054,0.7697368860244751,0.8276315927505493,0.753947377204895,0.811842143535614
0.8421052694320679,0.8171052932739258,0.8697368502616882,0.7815789580345154,0.8381579518318176
0.7368420958518982,0.7697368860244751,0.8276315927505493,0.800000011920929,0.8539474010467529
0.7631579041481018,0.7565789818763733,0.815789520740509,0.7736842632293701,0.8302631974220276
0.8289473652839661,0.8065789937973022,0.8592105507850647,0.7881579399108887,0.8434211015701294
0.7236841917037964,0.7394737005233765,0.800000011920929,0.7473684549331665,0.8065789937973022
0.7894737124443054,0.7750000357627869,0.8315789699554443,0.7881579399108887,0.8434211015701294
0.8289473652839661,0.7960526943206787,0.8513157963752747,0.7592105865478516,0.8171052932739258
0.8289473652839661,0.7894408106803894,0.8434211015701294,0.7684211134910583,0.8263158202171326
0.7894737124443054,0.7684211134910583,0.8250000476837158,0.7973684668540955,0.8500000238418579
0.7894737124443054,0.7723684310913086,0.8302631974220276,0.7473684549331665,0.8052632212638855
0.75,0.7250000238418579,0.7855263352394104,0.7618421316146851,0.819736897945404
0.7894737124443054,0.7750000357627869,0.8302631974220276,0.7565789818763733,0.8144737482070923
0.8552631735801697,0.803947389125824,0.8565790057182312,0.7710526585578918,0.8276315927505493
0.8026315569877625,0.7526316046714783,0.8105263710021973,0.7736842632293701,0.8289474248886108
0.75,0.7842105627059937,0.8394737243652344,0.7618421316146851,0.819736897945404
0.7236841917037964,0.7276316285133362,0.7894737124443054,0.7684211134910583,0.8250000476837158
0.8421052694320679,0.807861864566803,0.8592105507850647,0.7789474129676819,0.8355263471603394
0.7894737124443054,0.7776316404342651,0.8342105746269226,0.7855263352394104,0.8407894968986511
0.8026315569877625,0.7973684668540955,0.8513157963752747,0.7894737124443054,0.8460526466369629
0.8157894611358643,0.7552632093429565,0.8131579160690308,0.7710526585578918,0.8276315927505493
0.75,0.7394737005233765,0.800000011920929,0.7776316404342651,0.8342105746269226
0.7894737124443054,0.7605263590812683,0.8184210658073425,0.7973684668540955,0.8513157963752747
0.8026315569877625,0.7855263352394104,0.8394737243652344,0.7894737124443054,0.8447368741035461
0.8289473652839661,0.7907894849777222,0.8447368741035461,0.7736842632293701,0.8302631974220276
0.75,0.7276316285133362,0.7881579399108887,0.7736842632293701,0.8302965760231018
0.8684210777282715,0.815789520740509,0.8671053051948547,0.7723684310913086,0.8289474248886108
0.8421052694320679,0.800000011920929,0.8539474010467529,0.7868421673774719,0.8434211015701294
0.7631579041481018,0.7473684549331665,0.8065789937973022,0.7684211134910583,0.8250000476837158
0.8026315569877625,0.7934210896492004,0.8473684787750244,0.7960526943206787,0.8500000238418579
0.8157894611358643,0.7657895088195801,0.8236842751502991,0.8013158440589905,0.8539474010467529
0.8289473652839661,0.7723684310913086,0.8302631974220276,0.7907894849777222,0.8460526466369629
0.8026315569877625,0.7710526585578918,0.8276315927505493,0.7671052813529968,0.8250000476837158
0.8684210777282715,0.8065789937973022,0.8592105507850647,0.7723684310913086,0.8302631974220276
0.8157894611358643,0.8026316165924072,0.8565790057182312,0.7697368860244751,0.8276315927505493
0.75,0.7881579399108887,0.8434211015701294,0.7789474129676819,0.8355263471603394
0.8421052694320679,0.8407894968986511,0.8894737362861633,0.7723684310913086,0.8289474248886108
0.8026315569877625,0.7934210896492004,0.8473684787750244,0.7710197567939758,0.8263158202171326
0.8157894611358643,0.7815789580345154,0.8368755578994751,0.7789474129676819,0.8355263471603394
0.8026315569877625,0.7802631855010986,0.8368421196937561,0.7828947901725769,0.8394737243652344
0.7894737124443054,0.8052632212638855,0.857894778251648,0.7868421673774719,0.8421052694320679
0.7631579041481018,0.7921053171157837,0.8473684787750244,0.7473684549331665,0.8065789937973022
0.8421052694320679,0.7960526943206787,0.8500000238418579,0.7973684668540955,0.8513157963752747
0.7631579041481018,0.7184211015701294,0.7789474129676819,0.7881579399108887,0.8434211015701294
0.75,0.7618421316146851,0.8184210658073425,0.7657895088195801,0.8236842751502991
0.7105263471603394,0.7434210777282715,0.8026316165924072,0.7868092656135559,0.8421052694320679
0.8026315569877625,0.8013158440589905,0.8552631735801697,0.7631579041481018,0.8223684430122375
0.7631579041481018,0.7342105507850647,0.7947368621826172,0.7789474129676819,0.8342105746269226
0.8815789818763733,0.800000011920929,0.8539474010467529,0.7697368860244751,0.8263158202171326
0.7763158082962036,0.7776316404342651,0.8328948020935059,0.7750000357627869,0.8315789699554443
0.8421052694320679,0.7907894849777222,0.8460526466369629,0.7763158082962036,0.8328948020935059
0.8289473652839661,0.8065789937973022,0.8592105507850647,0.7947368621826172,0.8486842513084412
0.8026315569877625,0.7776316404342651,0.8328948020935059,0.7881579399108887,0.8421052694320679
0.7894737124443054,0.8052632212638855,0.8592105507850647,0.8092105388641357,0.861842155456543
0.8684210777282715,0.8355263471603394,0.8842105865478516,0.7789474129676819,0.8355263471603394
0.7894737124443054,0.7894737124443054,0.8447368741035461,0.7750000357627869,0.8315789699554443
0.7763158082962036,0.7434210777282715,0.8013492226600647,0.7552632093429565,0.8131579160690308
0.8289473652839661,0.7973684668540955,0.8513157963752747,0.7750000357627869,0.8315789699554443
0.7894737124443054,0.800000011920929,0.8552631735801697,0.7973684668540955,0.8513157963752747
0.8552631735801697,0.7973684668540955,0.8513157963752747,0.8105263710021973,0.861842155456543
0.8026315569877625,0.7684211134910583,0.8250000476837158,0.7736842632293701,0.8302631974220276
0.7894737124443054,0.7302631735801697,0.7907894849777222,0.7960526943206787,0.8500000238418579
0.7763158082962036,0.7618421316146851,0.8184210658073425,0.7684211134910583,0.8250000476837158
0.7763158082962036,0.7868421673774719,0.8421052694320679,0.7802631855010986,0.8355263471603394
0.8157894611358643,0.7868421673774719,0.8421052694320679,0.7605263590812683,0.8184210658073425
0.8552631735801697,0.8263158202171326,0.8776316046714783,0.7789145112037659,0.8342105746269226
0.7894737124443054,0.7605263590812683,0.8184210658073425,0.7907894849777222,0.8447368741035461
0.8026315569877625,0.7618421316146851,0.819736897945404,0.7697368860244751,0.8263158202171326
0.7894737124443054,0.7671052813529968,0.8250000476837158,0.7802631855010986,0.8355263471603394
0.75,0.7644737362861633,0.8210526704788208,0.811842143535614,0.8631579279899597
0.8026315569877625,0.815789520740509,0.8671053051948547,0.7657895088195801,0.8224018812179565
0.7894737124443054,0.7657895088195801,0.8223684430122375,0.7657566070556641,0.8223684430122375
0.8552631735801697,0.8171052932739258,0.8684210777282715,0.7763158082962036,0.8328948020935059
0.7763158082962036,0.7552632093429565,0.8131579160690308,0.7750000357627869,0.8315789699554443
0.7894737124443054,0.7960526943206787,0.8500000238418579,0.7710526585578918,0.8276315927505493
0.8026315569877625,0.7934210896492004,0.8473684787750244,0.7736842632293701,0.8302631974220276
0.7894737124443054,0.7723684310913086,0.8289474248886108,0.7750000357627869,0.8315789699554443
0.8289473652839661,0.7802631855010986,0.8368421196937561,0.7750000357627869,0.8315789699554443
0.8421052694320679,0.803947389125824,0.857894778251648,0.7828947901725769,0.8394737243652344
0.8157894611358643,0.7921053171157837,0.8473684787750244,0.7841776609420776,0.8394737243652344
0.8552631735801697,0.8131579160690308,0.865789532661438,0.7736842632293701,0.8302631974220276
0.7631579041481018,0.7631579041481018,0.8210526704788208,0.7697368860244751,0.8263158202171326
